"boot_iter","target_corr_kendall","dataset","inv_cdf_type","copula_type","tv_val_1","tv_val_2","ks_stat_1","ks_stat_2","cvm_stat_1","cvm_stat_2","smoothness_1","smoothness_2"
8,-0.4,"swiss_df","akima","t",0.106382978723404,0.127659574468085,0.106382978723404,0.127659574468085,0.103063226195865,0.13203561189075,0.127941689495204,0.180427520968291
9,-0.4,"swiss_df","akima","t",0.148936170212766,0.191489361702128,0.148936170212766,0.191489361702128,0.173683416327147,0.243398219405462,0.127753021435225,0.0801753452667324
10,-0.4,"swiss_df","akima","t",0.127659574468085,0.127659574468085,0.127659574468085,0.127659574468085,0.172778029274181,0.143805643579297,0.122590701397905,0.148287983304764
1,-0.4,"rock_df","akima","t",0.125,0.166666666666667,0.125,0.166666666666667,0.144965277777778,0.309027777777778,12.9510653479674,7.00945483439269
2,-0.4,"rock_df","akima","t",0.145833333333333,0.166666666666667,0.145833333333333,0.166666666666667,0.240451388888889,0.399305555555556,8.98219964360577,4.74983154882184
3,-0.4,"rock_df","akima","t",0.166666666666667,0.25,0.166666666666667,0.25,0.348090277777778,0.910590277777778,21.3111077144222,8.70013444604143
4,-0.4,"rock_df","akima","t",0.125,0.229166666666667,0.125,0.229166666666667,0.162326388888889,0.548611111111111,44.1123587432337,7.7440426888366
5,-0.4,"rock_df","akima","t",0.0833333333333334,0.145833333333333,0.0833333333333333,0.145833333333333,0.0894097222222222,0.227430555555555,19.9522433521746,8.03404731003405
6,-0.4,"rock_df","akima","t",0.104166666666667,0.125,0.104166666666667,0.125,0.0590277777777778,0.111111111111111,16.5780962305487,11.7985609733745
7,-0.4,"rock_df","akima","t",0.229166666666667,0.125,0.229166666666667,0.125,0.473958333333333,0.110243055555556,17.0790633338975,7.49878187742265
8,-0.4,"rock_df","akima","t",0.104166666666667,0.166666666666667,0.104166666666667,0.166666666666667,0.0607638888888889,0.292534722222222,17.2877244785155,6.88109220263335
9,-0.4,"rock_df","akima","t",0.208333333333333,0.25,0.208333333333333,0.25,0.465277777777778,0.822916666666667,13.0920289308578,15.0086610883231
10,-0.4,"rock_df","akima","t",0.145833333333333,0.25,0.145833333333333,0.25,0.176215277777778,1.02777777777778,29.2224534681772,5.27283156464123
1,-0.4,"USArrests_df","akima","t",0.16,0.16,0.16,0.16,0.342666666666667,0.231466666666667,0.0192968462186503,0.447766763568668
2,-0.4,"USArrests_df","akima","t",0.1,0.1,0.1,0.1,0.0882666666666667,0.0738666666666666,0.0149355308140403,0.316606225772087
3,-0.4,"USArrests_df","akima","t",0.22,0.12,0.22,0.12,0.318666666666667,0.131466666666667,0.0226535312217467,0.413628076321383
4,-0.4,"USArrests_df","akima","t",0.14,0.22,0.14,0.22,0.173866666666667,0.394666666666667,0.0157872014057582,0.345690915118357
5,-0.4,"USArrests_df","akima","t",0.2,0.18,0.2,0.18,0.306666666666667,0.283466666666667,0.0151513314724884,0.471222784723236
6,-0.4,"USArrests_df","akima","t",0.12,0.16,0.12,0.16,0.132266666666667,0.218666666666667,0.0185458017105474,0.479018850590753
